date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-04-25,NPB20260425SHM06,ソフトバンク,ロッテ,0,5,1511.1707168693936,1463.474645835006,0.6168115991622163,-14.80347837989319,1496.3672384895003,1478.2781242148992
2026-04-26,NPB20260426BF05,オリックス,日本ハム,9,4,1556.55916686885,1466.5715606438387,0.672493930241949,7.860145674193223,1564.4193125430434,1458.7114149696454
2026-04-26,NPB20260426EL04,楽天,西武,0,3,1504.297295945719,1497.9266138371922,0.5592573973032088,-13.422177535277012,1490.875118410442,1511.3487913724693
2026-04-28,NPB20260428BSH06,オリックス,ソフトバンク,1,7,1564.4193125430434,1496.3672384895003,0.6441025726468603,-15.458461743524648,1548.9608507995188,1511.825700233025
2026-04-28,NPB20260428LF04,西武,日本ハム,1,2,1511.3487913724693,1458.7114149696454,0.6235118719072575,-14.96428492577418,1496.3845064466952,1473.6756998954195
2026-04-28,NPB20260428ME05,ロッテ,楽天,3,1,1478.2781242148992,1490.875118410442,0.5321959079436093,11.227298209353378,1489.5054224242526,1479.6478202010885
2026-04-29,NPB20260429BSH06,オリックス,ソフトバンク,5,4,1548.9608507995188,1511.825700233025,0.6023444563433793,9.543733047758897,1558.5045838472777,1502.281967185266
2026-04-29,NPB20260429LF04,西武,日本ハム,3,0,1496.3845064466952,1473.6756998954195,0.5822942323315553,10.024938424042674,1506.4094448707378,1463.6507614713769
2026-04-29,NPB20260429ME05,ロッテ,楽天,5,3,1489.5054224242526,1479.6478202010885,0.5641989524125635,10.459225142098477,1499.964647566351,1469.1885950589901
2026-04-30,NPB20260430LF04,西武,日本ハム,2,3,1506.4094448707378,1463.6507614713769,0.6100720206536179,-14.641728495686829,1491.7677163750511,1478.2924899670636
2026-05-01,NPB20260501FB04,日本ハム,オリックス,5,1,1478.2924899670636,1558.5045838472777,0.4352993693992934,13.552815134416957,1491.8453051014806,1544.9517687128607
2026-05-01,NPB20260501ML05,ロッテ,西武,0,10,1499.964647566351,1491.7677163750511,0.5618470290911942,-13.484328698188662,1486.4803188681624,1505.2520450732397
2026-05-01,NPB20260501SHE06,ソフトバンク,楽天,4,1,1502.281967185266,1469.1885950589901,0.5967585211963001,9.677795491288798,1511.9597626765549,1459.5107995677013
2026-05-02,NPB20260502FB04,日本ハム,オリックス,9,10,1491.8453051014806,1544.9517687128607,0.4739662685877217,-11.37519044610532,1480.4701146553753,1556.326959158966
2026-05-02,NPB20260502ML05,ロッテ,西武,4,5,1486.4803188681624,1505.2520450732397,0.523337394025361,-12.560097456608663,1473.9202214115537,1517.8121425298484
2026-05-02,NPB20260502SHE06,ソフトバンク,楽天,5,0,1511.9597626765549,1459.5107995677013,0.6232572349757445,9.041826360582132,1521.001589037137,1450.4689732071192
2026-05-03,NPB20260503FB03,日本ハム,オリックス,3,0,1480.4701146553753,1556.326959158966,0.4414718152946863,13.404676432927527,1493.8747910883028,1542.9222827260385
2026-05-03,NPB20260503ML04,ロッテ,西武,10,0,1473.9202214115537,1517.8121425298484,0.48720629004535865,12.307049038911392,1486.227270450465,1505.505093490937
2026-05-03,NPB20260503SHE05,ソフトバンク,楽天,0,7,1521.001589037137,1450.4689732071192,0.6473690680292363,-15.536857632701672,1505.4647314044353,1466.0058308398209
2026-05-04,NPB20260504BM06,オリックス,ロッテ,3,0,1542.9222827260385,1486.227270450465,0.6289789336971034,8.904505591269517,1551.826788317308,1477.3227648591956
2026-05-04,NPB20260504EF04,楽天,日本ハム,3,1,1466.0058308398209,1493.8747910883028,0.5102609503183168,11.753737192360397,1477.7595680321813,1482.1210538959424
2026-05-04,NPB20260504LSH05,西武,ソフトバンク,10,2,1505.505093490937,1505.4647314044353,0.550256852796142,10.793835532892592,1516.2989290238297,1494.6708958715426
2026-05-05,NPB20260505BM06,オリックス,ロッテ,6,1,1551.826788317308,1477.3227648591956,0.652570141207663,8.338316611016088,1560.1651049283241,1468.9844482481794
2026-05-05,NPB20260505EF04,楽天,日本ハム,3,2,1477.7595680321813,1482.1210538959424,0.5439784251618892,10.94451779611466,1488.704085828296,1471.1765360998277
2026-05-05,NPB20260505LSH05,西武,ソフトバンク,4,6,1516.2989290238297,1494.6708958715426,0.5807802377752016,-13.938725706604838,1502.360203317225,1508.6096215781474
2026-05-06,NPB20260506BM06,オリックス,ロッテ,3,0,1560.1651049283241,1468.9844482481794,0.6740047280459892,7.823886526896259,1567.9889914552205,1461.160561721283
2026-05-06,NPB20260506EF04,楽天,日本ハム,2,12,1488.704085828296,1471.1765360998277,0.575022484927315,-13.800539638255561,1474.9035461900405,1484.9770757380832
2026-05-06,NPB20260506LSH05,西武,ソフトバンク,10,2,1502.360203317225,1508.6096215781474,0.5412812289209775,11.009250505896539,1513.3694538231214,1497.600371072251
2026-05-08,NPB20260508BF05,オリックス,日本ハム,4,3,1567.9889914552205,1484.9770757380832,0.6635894106738227,8.073854143828255,1576.0628455990486,1476.903221594255
2026-05-08,NPB20260508LE04,西武,楽天,4,2,1513.3694538231214,1474.9035461900405,0.6041778847657004,9.49973076562319,1522.8691845887445,1465.4038154244174
2026-05-08,NPB20260508SHM06,ソフトバンク,ロッテ,6,5,1497.600371072251,1461.160561721283,0.601385314150936,9.566752460377536,1507.1671235326285,1451.5938092609056
2026-05-09,NPB20260509BF05,オリックス,日本ハム,0,3,1576.0628455990486,1476.903221594255,0.6840149508689067,-16.416358820853763,1559.646486778195,1493.3195804151087
2026-05-09,NPB20260509LE04,西武,楽天,6,2,1522.8691845887445,1465.4038154244174,0.6300132021955591,8.879683147306581,1531.7488677360511,1456.5241322771108
2026-05-09,NPB20260509SHM06,ソフトバンク,ロッテ,4,5,1507.1671235326285,1451.5938092609056,0.6274708458417062,-15.059300300200949,1492.1078232324276,1466.6531095611065
2026-05-10,NPB20260510BF05,オリックス,日本ハム,0,2,1559.646486778195,1493.3195804151087,0.6418228329096327,-15.403747989831185,1544.2427387883638,1508.7233284049398
2026-05-10,NPB20260510LE04,西武,楽天,6,1,1531.7488677360511,1456.5241322771108,0.6535101596106274,8.315756169344942,1540.064623905396,1448.2083761077658
2026-05-10,NPB20260510SHM06,ソフトバンク,ロッテ,8,3,1492.1078232324276,1466.6531095611065,0.586133787452653,9.93278910113633,1502.0406123335638,1456.7203204599703
2026-05-12,NPB20260512EB04,楽天,オリックス,0,2,1448.2083761077658,1544.2427387883638,0.4130570191667452,-9.913368460001884,1438.295007647764,1554.1561072483657
2026-05-12,NPB20260512MF05,ロッテ,日本ハム,2,3,1456.7203204599703,1508.7233284049398,0.47555022044756806,-11.413205290741633,1445.3071151692286,1520.1365336956815
