date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-06-19,NPB20260619FSH04,日本ハム,ソフトバンク,4,3,1574.0507555310692,1565.925735498709,0.5518015410574887,10.756763014620272,1584.8075185456894,1555.1689724840887
2026-06-19,NPB20260619ME05,ロッテ,楽天,8,5,1530.0056842878337,1369.9898650862694,0.7469301349786286,6.073676760512914,1536.0793610483465,1363.9161883257566
2026-06-19,NPB20260619YGCD01,巨人,中日,2,3,1543.6206066878292,1429.2795517140407,0.6941049231770021,-16.65851815624805,1526.9620885315812,1445.9380698702887
2026-06-19,NPB20260619YSHC02,ヤクルト,広島,9,2,1484.035476497091,1437.3177064946906,0.605899949072664,9.458401222256065,1493.493877719347,1427.8593052724345
2026-06-20,NPB20260620BL04,オリックス,西武,0,4,1523.9159779201825,1620.3307937226061,0.40279628763724573,-9.667110903293898,1514.2488670168887,1629.9979046259
2026-06-20,NPB20260620FSH03,日本ハム,ソフトバンク,7,10,1584.8075185456894,1555.1689724840887,0.5821958551718984,-13.972700524125562,1570.834818021564,1569.1416730082142
2026-06-20,NPB20260620YGCD01,巨人,中日,1,0,1526.9620885315812,1445.9380698702887,0.6519434141263829,8.35335806096681,1535.3154465925481,1437.5847118093218
2026-06-20,NPB20260620YSHC02,ヤクルト,広島,6,8,1493.493877719347,1427.8593052724345,0.6315806753072644,-15.157936207374345,1478.3359415119726,1443.017241479809
2026-06-21,NPB20260621BL06,オリックス,西武,3,5,1514.2488670168887,1629.9979046259,0.3763372523111197,-9.032094055466873,1505.2167729614218,1639.0299986813668
2026-06-21,NPB20260621DBHT03,DeNA,阪神,1,2,1421.1699369287762,1500.3579096309024,0.42686300116574555,-10.244712027977894,1410.9252249007984,1510.6026216588803
2026-06-21,NPB20260621FSH04,日本ハム,ソフトバンク,0,8,1570.834818021564,1569.1416730082142,0.5426281351464334,-13.023075243514402,1557.8117427780496,1582.1647482517285
2026-06-21,NPB20260621ME05,ロッテ,楽天,7,4,1536.0793610483465,1363.9161883257566,0.7599183362644146,5.761959929654049,1541.8413209780006,1358.1542283961026
2026-06-21,NPB20260621YGCD01,巨人,中日,3,5,1535.3154465925481,1437.5847118093218,0.6734353999789618,-16.162449599495083,1519.152996993053,1453.747161408817
2026-06-21,NPB20260621YSHC02,ヤクルト,広島,1,2,1478.3359415119726,1443.017241479809,0.5901273204019698,-14.163055689647276,1464.1728858223253,1457.1802971694563
2026-06-22,NPB20260622EL01,楽天,西武,8,7,1358.1542283961026,1639.0299986813668,0.18913048897910362,19.460868264501514,1377.615096660604,1619.5691304168654
2026-06-23,NPB20260623CDDB01,中日,DeNA,5,2,1453.747161408817,1410.9252249007984,0.6005323768717882,9.587222955077085,1463.334384363894,1401.3380019457213
2026-06-23,NPB20260623EL05,楽天,西武,8,4,1377.615096660604,1619.5691304168654,0.22589828960098182,18.578441049576437,1396.1935377101804,1600.990689367289
2026-06-23,NPB20260623FM04,日本ハム,ロッテ,4,0,1557.8117427780496,1541.8413209780006,0.5629428366604062,10.489371920150251,1568.3011146981999,1531.3519490578503
2026-06-23,NPB20260623HCYG03,広島,巨人,3,7,1457.1802971694563,1519.152996993053,0.45126457869488157,-10.830349888677159,1446.3499472807791,1529.98334688173
2026-06-23,NPB20260623HTYS02,阪神,ヤクルト,3,4,1510.6026216588803,1464.1728858223253,0.6055039599338972,-14.532095038413532,1496.0705266204668,1478.7049808607387
2026-06-23,NPB20260623SHB06,ソフトバンク,オリックス,0,5,1582.1647482517285,1505.2167729614218,0.646600412046923,-15.51840988912615,1566.6463383626024,1520.735182850548
2026-06-24,NPB20260624CDDB01,中日,DeNA,4,6,1463.334384363894,1401.3380019457213,0.6266942098232956,-15.040661035759094,1448.293723328135,1416.3786629814804
2026-06-24,NPB20260624FM02,日本ハム,ロッテ,7,4,1568.3011146981999,1531.3519490578503,0.5923955741030359,9.78250622152714,1578.083620919727,1521.569442836323
2026-06-24,NPB20260624SHB03,ソフトバンク,オリックス,8,5,1566.6463383626024,1520.735182850548,0.6047906671211746,9.485023989091811,1576.1313623516942,1511.2501588614562
