date,game_id,home,away,home_score,away_score,stadium,start_time,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2025-04-23,GAME20250423DBHT0117,DeNA,阪神,2,3,横　浜,17:45,1462.850708052758,1518.2202621085653,0.4707193961236768,-9.414387922473535,1453.4363201302845,1527.6346500310387
2025-04-23,GAME20250423HCYS0120,広島,ヤクルト,7,1,マツダスタジアム,18:00,1535.2886583963095,1470.3824639440993,0.6399405869587278,7.201188260825444,1542.4898466571349,1463.181275683274
2025-04-23,GAME20250423YGCD0119,巨人,中日,2,0,東京ドーム,18:00,1512.408054666473,1500.8498528317953,0.5666044337732691,8.667911324534618,1521.0759659910075,1492.1819415072607
2025-04-24,GAME20250424DBHT0122,DeNA,阪神,2,4,横　浜,17:45,1453.4363201302845,1527.6346500310387,0.4438272036022627,-8.876544072045254,1444.559776058239,1536.511194103084
2025-04-25,GAME20250425CDYS0124,中日,ヤクルト,4,6,バンテリンドーム,18:00,1492.1819415072607,1463.181275683274,0.5910765227202641,-11.821530454405282,1480.3604110528554,1475.0028061376793
2025-04-25,GAME20250425DBHC0123,DeNA,広島,2,1,横　浜,18:00,1444.559776058239,1542.4898466571349,0.41041389914293086,11.791722017141382,1456.3514980753805,1530.6981246399935
2025-04-25,GAME20250425HTYG0127,阪神,巨人,4,1,甲子園,18:01,1536.511194103084,1521.0759659910075,0.5720765559682981,8.558468880634038,1545.0696629837182,1512.5174971103734
2025-04-26,GAME20250426CDYS0130,中日,ヤクルト,5,2,バンテリンドーム,14:00,1480.3604110528554,1475.0028061376793,0.5578194469873389,8.843611060253222,1489.2040221131085,1466.1591950774261
2025-04-26,GAME20250426DBHC0129,DeNA,広島,2,0,横　浜,14:00,1456.3514980753805,1530.6981246399935,0.44361649130218134,11.127670173956371,1467.479168249337,1519.570454466037
2025-04-26,GAME20250426HTYG0133,阪神,巨人,6,2,甲子園,14:00,1545.0696629837182,1512.5174971103734,0.5960086046863418,8.079827906273165,1553.1494908899913,1504.4376692041003
2025-04-27,GAME20250427CDYS0136,中日,ヤクルト,2,6,バンテリンドーム,13:30,1489.2040221131085,1466.1591950774261,0.582764629988793,-11.655292599775859,1477.5487295133328,1477.814487677202
2025-04-27,GAME20250427DBHC0135,DeNA,広島,2,1,横　浜,14:00,1467.479168249337,1519.570454466037,0.4754234831598025,10.49153033680395,1477.9706985861408,1509.0789241292332
2025-04-27,GAME20250427HTYG0139,阪神,巨人,1,2,甲子園,14:02,1553.1494908899913,1504.4376692041003,0.6181926508391332,-12.363853016782665,1540.7856378732085,1516.801522220883
2025-04-29,GAME20250429YSDB0143,ヤクルト,DeNA,1,6,神　宮,13:31,1477.814487677202,1477.9706985861408,0.5499768036713472,-10.999536073426944,1466.814951603775,1488.9702346595677
2025-04-29,GAME20250429CDHT0144,中日,阪神,4,1,バンテリンドーム,14:00,1477.5487295133328,1540.7856378732085,0.4594530565492842,10.810938869014315,1488.359668382347,1529.9746990041942
2025-04-29,GAME20250429YGHC0145,巨人,広島,4,3,東京ドーム,14:01,1516.801522220883,1509.0789241292332,0.5611747400145659,8.776505199708682,1525.5780274205918,1500.3024189295245
2025-04-30,GAME20250430YSDB0149,ヤクルト,DeNA,4,1,神　宮,18:00,1466.814951603775,1488.9702346595677,0.5184766165071418,9.630467669857163,1476.445419273632,1479.3397669897106
2025-04-30,GAME20250430CDHT0150,中日,阪神,5,4,バンテリンドーム,18:01,1488.359668382347,1529.9746990041942,0.49048135584830915,10.190372883033817,1498.550041265381,1519.7843261211603
2025-04-30,GAME20250430YGHC0151,巨人,広島,2,0,東京ドーム,18:01,1525.5780274205918,1500.3024189295245,0.5858836612989965,8.28232677402007,1533.8603541946118,1492.0200921555045
2025-05-01,GAME20250501CDHT0155,中日,阪神,3,2,バンテリンドーム,18:00,1498.550041265381,1519.7843261211603,0.5198000967963374,9.603998064073252,1508.1540393294542,1510.180328057087
2025-05-01,GAME20250501YSDB0154,ヤクルト,DeNA,0,3,神　宮,18:00,1476.445419273632,1479.3397669897106,0.5460726818728312,-10.921453637456624,1465.5239656361755,1490.2612206271672
2025-05-01,GAME20250501YGHC0156,巨人,広島,4,3,東京ドーム,18:01,1533.8603541946118,1492.0200921555045,0.6088136314816333,7.823727370367335,1541.6840815649791,1484.1963647851371
2025-05-02,GAME20250502HCCD0159,広島,中日,2,4,マツダスタジアム,18:00,1484.1963647851371,1508.1540393294542,0.5158858352408516,-10.317716704817032,1473.87864808032,1518.4717560342713
2025-05-02,GAME20250502HTYS0160,阪神,ヤクルト,4,0,甲子園,18:02,1510.180328057087,1465.5239656361755,0.6126675010771423,7.746649978457154,1517.9269780355442,1457.7773156577184
2025-05-03,GAME20250503DBYG0162,DeNA,巨人,1,0,横　浜,14:00,1490.2612206271672,1541.6840815649791,0.47638318996182044,10.47233620076359,1500.7335568279307,1531.2117453642156
2025-05-03,GAME20250503HCCD0163,広島,中日,2,0,マツダスタジアム,14:00,1473.87864808032,1518.4717560342713,0.4861979151816157,10.276041696367686,1484.1546897766877,1508.1957143379036
2025-05-03,GAME20250503HTYS0166,阪神,ヤクルト,7,1,甲子園,14:00,1517.9269780355442,1457.7773156577184,0.6336077254383404,7.327845491233191,1525.2548235267773,1450.4494701664853
2025-05-04,GAME20250504HCCD0169,広島,中日,9,4,マツダスタジアム,13:30,1484.1546897766877,1508.1957143379036,0.5157660050958253,9.684679898083495,1493.8393696747712,1498.5110344398202
2025-05-04,GAME20250504DBYG0168,DeNA,巨人,1,3,横　浜,14:00,1500.7335568279307,1531.2117453642156,0.5065070423980926,-10.130140847961853,1490.6034159799688,1541.3418862121775
2025-05-04,GAME20250504HTYS0172,阪神,ヤクルト,2,5,甲子園,14:01,1525.2548235267773,1450.4494701664853,0.6529633083697425,-13.05926616739485,1512.1955573593825,1463.50873633388
2025-05-05,GAME20250505CDDB0176,中日,DeNA,1,2,バンテリンドーム,14:01,1498.5110344398202,1490.6034159799688,0.5614370027789229,-11.22874005557846,1487.2822943842416,1501.8321560355473
2025-05-05,GAME20250505YGHT0177,巨人,阪神,1,10,東京ドーム,18:00,1541.3418862121775,1512.1955573593825,0.5912791778484231,-11.825583556968462,1529.516302655209,1524.021140916351
2025-05-05,GAME20250505YSHC0174,ヤクルト,広島,0,4,神　宮,18:00,1463.50873633388,1493.8393696747712,0.5067193542429,-10.134387084858002,1453.374349249022,1503.9737567596292
